ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3672,2,160.0,0,0.0,17,1306.666667,0.010526316,0.014035088,0.0,0.0,1,5,10,5,12,2,0,0
3673,0,0.0,0,0.0,12,697.1666667000002,0.0,0.016666667,0.0,0.6,2,1,1,5,2,2,0,0
3674,1,18.83333333,0,0.0,2,23.83333333,0.0,0.05,0.0,0.0,9,5,10,0,5,2,0,0
3675,6,78.51333333,1,63.4,110,1691.2361469999996,0.003448276,0.019359924,19.18310758,0.0,5,1,10,3,7,2,1,0
3676,0,0.0,0,0.0,13,151.0,0.007692308,0.023076923,0.0,1.0,2,3,3,0,8,2,1,0
3677,9,443.2916667,1,0.0,74,3615.889239,0.007028112,0.016930138,1.119759036,0.8,2,1,10,6,8,2,0,0
3678,0,0.0,0,0.0,5,41.66666667,0.0,0.04,0.0,0.0,9,1,10,2,4,1,0,0
3679,0,0.0,0,0.0,12,115.0,0.083333333,0.1,0.0,0.0,9,5,10,7,8,2,0,0
3680,9,65.5,0,0.0,72,1243.80882,0.0006756760000000001,0.007297296999999999,0.0,0.0,2,1,10,2,4,2,0,0
3681,3,405.1666667,2,22.0,27,2042.25,0.045977011,0.06732348099999999,0.0,0.6,2,1,10,0,2,2,0,0
3682,0,0.0,0,0.0,27,1871.9,0.014814815,0.020740741,0.0,0.0,6,3,3,0,12,2,0,0
3683,0,0.0,0,0.0,46,2213.366667,0.034782609,0.054710145,0.0,1.0,2,5,10,6,14,2,1,0
3684,0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,1,1,10,6,4,2,0,0
3685,0,0.0,0,0.0,22,647.6666667000002,0.009090909,0.026060606,0.0,1.0,2,1,10,2,12,2,1,0
3686,4,46.4,0,0.0,128,5287.233333,0.0171875,0.034482887000000004,14.984875,0.4,2,1,10,6,14,2,0,0
3687,3,91.83333333,0,0.0,11,534.0,0.015384615,0.015384615,44.29661538,0.0,2,3,3,0,4,1,0,1
3688,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,1,1,10,5,4,2,0,0
3689,0,0.0,0,0.0,7,138.8733333,0.0,0.0,179.307293,0.0,8,1,10,2,4,1,1,1
3690,0,0.0,0,0.0,11,1267.25,0.02,0.03,0.0,0.0,8,3,11,5,15,1,1,0
3691,3,123.0,0,0.0,8,371.6666667,0.0,0.011111111000000002,0.0,0.0,1,5,10,2,4,1,0,0
3692,2,14.0,0,0.0,81,1441.9105880000004,0.002469136,0.013932981,2.76959892,0.0,8,1,10,6,4,2,0,0
3693,0,0.0,0,0.0,17,132.63333329999998,0.011764706000000002,0.007843137,0.0,0.0,1,3,3,0,4,2,0,0
3694,0,0.0,1,322.4,27,1747.7,0.007692308,0.025641026,0.0,0.0,7,1,1,8,8,2,0,0
3695,0,0.0,0,0.0,17,391.8666667,0.0,0.029411765,0.0,1.0,2,1,10,0,8,2,1,0
3696,0,0.0,0,0.0,5,51.25,0.0,0.02,0.0,0.0,1,5,10,0,8,2,0,0
3697,0,0.0,0,0.0,10,111.4166667,0.0,0.025,0.0,0.0,2,1,10,0,4,2,0,0
3698,0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,8,1,10,0,4,2,0,1
3699,6,47.3,0,0.0,14,858.2,0.0,0.010526316,0.0,0.0,7,0,3,6,3,1,0,1
3700,6,79.5,1,19.0,11,314.25,0.0,0.003333333,0.0,0.0,2,1,10,0,4,1,1,0
3701,2,37.5,0,0.0,70,6384.3669869999985,0.016666667,0.027790836,0.0,0.0,8,3,3,6,11,2,0,1
3702,0,0.0,0,0.0,7,50.5,0.05714285700000001,0.1,0.0,0.0,2,5,10,0,12,2,1,0
3703,0,0.0,0,0.0,8,107.1666667,0.0,0.025,0.0,0.0,8,1,10,4,4,1,0,0
3704,9,57.95833333,0,0.0,32,498.2,0.0,0.010675991,27.61403036,0.0,8,1,10,0,4,2,0,0
3705,10,253.9,7,218.0,91,2869.788095,0.002,0.005452381,0.0,0.0,2,5,10,6,7,2,0,0
3706,4,101.75,2,65.5,37,1307.472222,0.011149826000000002,0.027235772,0.0,0.0,8,5,10,6,4,2,0,0
3707,0,0.0,0,0.0,7,322.75,0.047619048,0.071428571,0.0,0.0,8,5,10,5,14,2,0,0
3708,3,11.33333333,0,0.0,20,302.3888889,0.0,0.002380952,0.0,0.0,1,1,10,0,8,2,0,0
3709,9,122.5171429,0,0.0,167,3890.865924,0.002339181,0.009653998,0.0,0.0,4,1,10,0,4,2,0,0
3710,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,1,10,5,14,2,0,0
3711,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,2,1,10,0,8,2,0,0
3712,0,0.0,0,0.0,13,449.6,0.0,0.015384615,0.0,0.0,1,5,10,0,5,2,0,0
3713,2,152.0,0,0.0,13,241.5833333,0.013333333,0.013333333,0.0,0.0,6,3,3,0,4,1,0,0
3714,6,135.65,0,0.0,40,1589.27381,0.0,0.020767196,0.0,0.0,1,0,3,6,8,2,1,0
3715,0,0.0,0,0.0,7,17.0,0.085714286,0.14285714300000002,0.0,0.0,2,1,1,6,12,2,0,0
3716,0,0.0,0,0.0,64,3038.38,0.017534722,0.038333333,0.0,0.0,6,1,10,0,8,2,0,0
3717,4,59.86,1,38.3,36,725.21,0.005,0.034166667000000005,0.0,0.0,7,1,10,4,4,2,1,0
3718,0,0.0,0,0.0,12,323.0,0.033333333,0.066666667,0.0,0.0,1,1,10,0,12,2,1,0
3719,0,0.0,0,0.0,25,1978.7,0.032,0.06,0.0,0.0,5,1,10,0,12,2,0,0
3720,0,0.0,0,0.0,8,170.0,0.075,0.08,0.0,0.0,1,3,3,3,12,2,1,0
3721,2,77.0,0,0.0,32,1223.416667,0.0,0.010784314,215.00941180000004,0.0,2,5,10,2,4,2,0,1
3722,0,0.0,0,0.0,18,211.4166667,0.033333333,0.061111111,0.0,0.0,8,1,10,8,12,2,1,0
3723,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,1,8,5,8,2,0,0
3724,5,69.8,0,0.0,87,1764.1800469999996,0.007007576,0.032261103,0.0,0.0,3,1,8,0,8,2,0,0
3725,2,15.2,0,0.0,22,244.2,0.027272727000000004,0.063636364,0.0,0.0,5,1,10,3,8,2,1,0
3726,0,0.0,0,0.0,4,568.4782609,0.05,0.068285714,0.0,0.4,2,1,10,0,13,2,0,0
3727,1,5.0,1,70.5,125,3507.010877,0.005645161,0.013874153,0.0,0.0,8,0,3,2,4,2,0,0
3728,7,135.2833333,3,92.33333333,31,892.7244444,0.0,0.003468013,31.14097898,0.0,7,5,10,0,3,2,0,0
3729,0,0.0,0,0.0,27,2514.25,0.0,0.006666666999999999,31.407840000000004,0.0,2,1,10,6,3,1,0,1
3730,1,47.5,0,0.0,123,3944.384921,0.00516129,0.017112135,3.3030599689999995,0.0,8,1,10,0,4,2,0,0
3731,6,60.875,0,0.0,57,3671.675,0.0032786890000000004,0.027595628,0.0,0.0,8,1,10,0,4,2,0,0
3732,1,4.0,0,0.0,6,102.0,0.0,0.05714285700000001,0.0,0.0,2,1,10,0,12,1,0,0
3733,0,0.0,0,0.0,5,223.0,0.0,0.04,0.0,0.0,2,1,10,6,14,2,0,0
3734,0,0.0,0,0.0,42,1766.8333329999996,0.023015873,0.062641723,0.0,0.0,8,1,10,0,14,2,0,0
3735,2,76.0,0,0.0,40,1209.802992,0.004878049000000001,0.01624838,0.0,0.0,1,3,3,5,4,2,0,0
3736,0,0.0,0,0.0,15,176.7666667,0.0125,0.051041667,0.0,0.0,8,1,10,0,4,2,0,0
3737,4,178.16666669999995,4,162.66666669999995,4,214.8333333,0.0,0.018181818,0.0,0.0,9,1,10,5,8,2,0,0
3738,0,0.0,0,0.0,18,773.2,0.0,0.0125,46.4748023,0.0,8,3,3,6,8,1,0,1
3739,0,0.0,0,0.0,65,6053.4666670000015,0.005208333,0.026197917,0.0,0.0,6,1,1,4,12,2,0,0
3740,0,0.0,0,0.0,2,53.0,0.0,0.1,0.0,0.0,2,0,10,2,14,2,0,0
3741,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,3,7,8,2,0,0
3742,3,57.0,1,163.0,36,2928.777778,0.002631579,0.021052632,0.0,0.0,2,1,4,5,3,2,1,0
3743,0,0.0,0,0.0,42,570.1832287000002,0.01,0.016547619,0.0,0.0,5,1,10,0,4,2,0,0
3744,0,0.0,0,0.0,49,1571.12381,0.0042553190000000005,0.010638298,0.0,0.0,4,1,10,7,7,1,1,0
3745,1,46.61111111,0,0.0,45,1873.589297,0.0,0.007242234,42.26791822,0.0,9,3,3,6,4,2,0,0
3746,0,0.0,0,0.0,13,350.8333333,0.0,0.030769231,0.0,0.6,2,5,10,4,14,2,0,0
3747,0,0.0,3,541.0,32,776.9232515,0.001176471,0.013779093,0.0,0.0,8,3,3,6,18,2,0,0
3748,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,5,10,6,10,2,1,0
3749,0,0.0,0,0.0,27,4622.0,0.027160494,0.090123457,0.0,0.0,7,1,7,1,8,2,0,0
3750,0,0.0,0,0.0,14,317.0666667,0.035714286,0.05,0.0,0.0,5,3,3,4,12,2,0,0
3751,6,111.5,0,0.0,26,449.0277778,0.0,0.018518519,0.0,0.6,0,3,3,6,12,2,0,0
3752,0,0.0,0,0.0,8,321.2333333,0.0,0.0125,0.0,0.0,4,5,7,0,8,2,0,0
3753,0,0.0,1,112.0,43,1866.107143,0.0,0.025,0.0,0.0,8,1,10,0,4,2,1,0
3754,3,90.0,0,0.0,25,397.8846154,0.005333333000000001,0.033504762,0.0,0.0,1,1,10,0,8,2,1,0
3755,2,90.0,0,0.0,3,202.8333333,0.0,0.013333333,0.0,0.0,2,5,10,3,4,2,0,0
3756,1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,3,3,0,4,2,1,0
3757,1,0.0,0,0.0,29,1085.9,0.0,0.007407406999999999,30.54596337,0.0,8,1,10,0,7,1,0,1
3758,0,0.0,0,0.0,4,81.0,0.0,0.05,0.0,0.4,2,1,1,5,7,2,0,0
3759,0,0.0,0,0.0,11,1197.8,0.0,0.01,0.0,0.0,7,1,10,6,18,2,0,0
3760,0,0.0,0,0.0,6,82.5,0.0,0.033333333,0.0,0.0,9,1,10,0,4,2,0,0
3761,0,0.0,0,0.0,4,75.5,0.0,0.05,0.0,0.0,1,1,10,0,8,2,1,0
3762,0,0.0,0,0.0,24,985.0,0.070833333,0.0875,0.0,0.0,3,5,10,1,14,2,0,0
3763,1,13.1,0,0.0,111,4208.752099,0.003477744,0.015856149,0.0,0.0,4,1,10,0,8,2,1,0
3764,0,0.0,0,0.0,3,62.4,0.0,0.066666667,0.0,0.0,3,1,10,6,12,2,0,0
3765,0,0.0,0,0.0,40,1385.666667,0.005,0.0225,0.0,0.0,8,1,10,0,8,2,0,0
3766,1,25.75,5,452.08333330000005,34,953.5892857,0.0,0.011071429,8.838027292,0.0,9,1,10,6,4,2,0,0
3767,0,0.0,0,0.0,4,34.0,0.1,0.15,0.0,0.0,1,5,10,1,8,2,0,0
3768,0,0.0,0,0.0,21,335.4166667,0.0,0.018170426,0.0,0.0,8,3,3,0,5,2,0,0
3769,0,0.0,0,0.0,3,12.0,0.0,0.066666667,0.0,0.0,1,1,10,0,12,2,0,0
3770,0,0.0,0,0.0,7,168.75,0.0,0.00952381,0.0,0.0,8,5,10,0,4,2,0,0
3771,0,0.0,2,163.0,62,813.0519481000001,0.003225806,0.011827957,9.311854839,0.0,2,1,10,8,4,2,1,0
3772,0,0.0,0,0.0,47,1580.833333,0.0,0.0042553190000000005,3.663617021,0.8,2,1,7,6,4,2,0,1
3773,0,0.0,0,0.0,24,1361.833333,0.0,0.029166667,0.0,0.0,8,1,10,5,8,2,0,0
3774,0,0.0,0,0.0,42,1892.005556,0.02195122,0.040859466,0.0,0.0,8,3,3,0,14,2,1,1
3775,5,180.5,0,0.0,28,1070.625,0.0,0.022427035,0.0,0.0,9,5,10,1,12,2,0,0
3776,4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,3,1,10,1,8,2,0,0
3777,9,1104.2,0,0.0,36,1826.4416670000005,0.007317073,0.012601626,0.0,0.0,7,3,3,6,4,2,1,0
3778,0,0.0,0,0.0,68,3357.340476,0.018137255,0.028272059,0.0,1.0,2,5,10,1,4,2,1,0
3779,1,12.0,0,0.0,18,691.5,0.0,0.005,0.0,0.0,2,1,1,2,4,2,0,0
3780,7,216.4,0,0.0,37,825.205,0.0,0.004625745,0.0,0.0,6,1,10,0,8,2,0,0
3781,3,170.0,0,0.0,30,619.5208332999998,0.0,0.00625,0.0,0.0,9,5,10,2,8,2,1,0
3782,3,92.83333333,0,0.0,24,463.81666669999987,0.002666667,0.015333333,17.84230699,0.0,1,3,3,0,4,2,0,1
3783,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,1,10,6,2,2,0,0
3784,2,30.0,1,134.0,31,519.9166667,0.0,0.001470588,0.0,0.0,2,1,10,3,16,1,0,0
3785,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,2,7,2,0,0
3786,0,0.0,0,0.0,10,60.5,0.02,0.04,0.0,0.0,1,1,10,6,8,2,0,0
3787,3,91.5,0,0.0,36,1266.5,0.038888889,0.052777778,0.0,0.4,2,1,10,0,4,2,0,0
3788,2,40.0,2,162.0,17,481.6666667,0.024561404,0.036842105,32.64521053,0.0,1,1,6,6,4,2,0,0
3789,0,0.0,0,0.0,36,756.0416667000002,0.005555556,0.008950617,0.0,0.0,8,1,7,0,5,2,0,0
3790,5,66.96666667,2,416.0,291,12065.18135,0.00122631,0.008659512,9.013011371000001,0.0,2,1,10,0,7,2,0,0
3791,0,0.0,0,0.0,24,409.3030303000001,0.008333333,0.023611111,0.0,0.6,2,5,10,6,12,2,0,0
3792,7,136.5,1,42.4,120,7604.397831,0.015762274,0.030675226,3.996742423,0.0,4,1,10,5,8,2,1,1
3793,0,0.0,0,0.0,9,177.33333330000005,0.066666667,0.088888889,0.0,1.0,2,5,10,2,8,2,1,0
3794,4,80.0,0,0.0,16,213.3666667,0.0375,0.054166667,0.0,0.0,2,5,10,0,7,2,0,0
3795,9,137.32222219999997,1,418.5,41,1933.244444,0.006079027,0.021222361,0.0,0.0,9,1,10,0,4,2,0,0
3796,2,53.5,0,0.0,13,287.3333333,0.0,0.013333333,0.0,0.0,8,1,10,0,2,1,1,0
3797,2,7.0,0,0.0,63,2219.866667,0.003174603,0.023129252000000003,0.0,0.0,8,1,10,2,4,2,1,0
3798,0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,2,1,10,0,8,2,0,0
3799,6,142.9111111,0,0.0,13,264.33968250000004,0.0,0.034509804,0.0,0.0,6,3,3,6,3,2,0,0
3800,8,167.0,3,869.0,34,771.5916667,0.009090909,0.030876623,0.0,0.0,1,1,1,0,8,2,0,0
3801,4,228.72,0,0.0,4,154.9,0.0,0.008333333,0.0,0.0,7,3,11,0,15,1,0,0
3802,1,20.5,1,13.0,57,1518.903694,0.0,0.022947455,13.40247586,0.0,2,1,10,0,7,2,0,0
3803,3,26.7,2,49.4,16,703.3,0.0,0.01,0.0,0.0,5,1,1,6,7,2,0,0
3804,0,0.0,0,0.0,2,16.0,0.0,0.1,0.0,0.8,2,1,10,0,4,2,0,0
3805,4,72.29523809999998,1,103.8,27,1211.066667,0.022580645,0.064516129,0.0,0.0,5,1,10,6,14,2,0,0
3806,0,0.0,0,0.0,9,165.58333330000005,0.007407406999999999,0.06,0.0,0.0,9,5,10,0,12,2,0,0
3807,3,221.0,0,0.0,17,489.58333330000005,0.0,0.011764706000000002,0.0,0.0,1,3,3,0,12,1,1,0
3808,6,186.6666667,2,100.8,11,347.4,0.0,0.015,0.0,0.0,5,5,10,2,3,2,0,1
3809,0,0.0,0,0.0,9,228.5,0.022222222000000003,0.044444444000000013,0.0,0.2,2,5,10,6,12,2,0,0
3810,2,44.3125,2,7.0,39,2447.548611,0.028354978,0.057999382,5.291989149,0.0,8,3,3,4,8,2,1,0
3811,1,18.2,0,0.0,22,624.76,0.009090909,0.015909091,0.0,0.0,7,1,10,3,12,2,0,0
3812,2,14.0,0,0.0,65,2130.447802,0.016923076999999998,0.024589744,20.60235987,0.0,8,5,10,0,8,2,0,0
3813,2,11.0,1,0.0,35,1557.166667,0.005555556,0.024074074,0.0,0.0,2,1,1,6,12,2,0,0
3814,5,710.3333332999998,0,0.0,23,7533.272727,0.0,0.007407406999999999,0.0,0.0,1,1,10,0,4,2,0,0
3815,0,0.0,0,0.0,24,506.452381,0.0,0.009090909,76.7910465,0.0,8,1,1,0,12,1,0,1
3816,0,0.0,0,0.0,65,3864.428571,0.006153846,0.023003663,2.7412,0.0,2,1,1,5,8,2,0,0
3817,1,19.75,2,0.0,29,942.3958332999997,0.048181818,0.07594200200000001,0.0,0.0,9,5,10,0,4,2,0,0
3818,7,177.5,6,312.0,40,1123.050824,0.008680555999999999,0.024695767,0.0,0.0,9,3,3,6,4,2,0,0
3819,2,58.0,2,22.0,31,829.1666667000002,0.03030303,0.040606061,0.0,0.0,0,3,3,0,8,2,1,0
3820,6,141.5,3,474.5,46,1431.333333,0.003703704,0.015432099,6.076734567999999,0.0,2,3,3,0,7,2,1,0
3821,2,7.0,0,0.0,15,533.11,0.011111111000000002,0.05,4.307627247,0.0,8,1,10,0,12,2,0,0
3822,1,19.0,0,0.0,11,501.75,0.016666667,0.033333333,55.485,0.0,2,1,1,2,4,2,0,1
3823,0,0.0,0,0.0,65,1803.584127,0.023794872,0.031250162000000005,0.0,0.8,2,5,10,1,12,2,0,0
3824,1,59.5,0,0.0,20,646.1666667000002,0.0,0.025333333,0.0,0.0,9,1,10,4,12,2,0,0
3825,0,0.0,0,0.0,5,17.0,0.0,0.04,0.0,0.0,2,0,10,6,8,2,0,0
3826,0,0.0,0,0.0,9,171.5,0.0,0.022222222000000003,0.0,0.0,8,1,10,5,14,2,0,0
3827,0,0.0,0,0.0,7,130.0,0.05714285700000001,0.085714286,0.0,0.0,8,1,7,4,5,2,1,0
3828,0,0.0,0,0.0,25,527.5,0.0,0.003466667,0.0,0.8,2,1,10,0,7,2,0,0
3829,0,0.0,0,0.0,13,852.2,0.164230769,0.18034188,0.0,0.0,5,5,10,2,14,2,0,0
3830,0,0.0,0,0.0,20,1511.0,0.0,0.025,0.0,0.6,2,1,10,6,2,2,0,0
3831,0,0.0,0,0.0,15,176.5,0.04,0.12,0.0,0.0,4,1,10,0,12,2,0,0
3832,2,13.0,0,0.0,3,200.0,0.0,0.05,0.0,0.0,9,1,10,0,11,1,0,0
3833,0,0.0,0,0.0,8,388.5,0.0,0.014285714,0.0,0.0,2,5,10,1,7,2,0,0
3834,0,0.0,0,0.0,4,64.0,0.0,0.05,0.0,0.4,2,1,7,6,8,2,0,0
3835,0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,2,5,10,0,8,2,0,0
3836,17,180.1333333,1,80.6,180,6512.010952000001,0.002645503,0.012248677,0.0,0.0,6,1,10,0,12,2,0,0
3837,5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0.0,0.0,8,5,10,3,2,2,1,0
3838,1,90.6,0,0.0,11,424.5957143,0.053333333,0.055833333,0.0,0.0,5,5,10,7,8,2,0,0
3839,1,29.5,0,0.0,50,1831.903509,0.0,0.010333333,52.03463312,0.0,9,1,1,6,11,2,0,1
3840,0,0.0,0,0.0,16,426.325,0.0,0.011904762,0.0,0.0,8,3,3,2,12,2,0,0
3841,1,24.0,0,0.0,17,498.33333330000005,0.0,0.021052632,76.78667659,0.0,1,1,10,1,5,2,0,1
3842,5,115.1111111,2,146.0,89,3639.7373020000014,0.000217391,0.021383053,5.159462207,0.8,2,1,10,3,12,2,0,0
3843,5,66.4,0,0.0,39,742.6875,0.0,0.015217391,71.38981221,0.0,9,1,10,2,12,2,0,1
3844,6,101.3333333,0,0.0,10,266.5,0.028571429,0.028571429,0.0,0.0,1,1,10,2,8,2,0,0
3845,7,228.125,0,0.0,71,1294.251207,0.002631579,0.01503053,4.5082710530000005,0.0,2,1,10,6,14,2,0,0
3846,0,0.0,0,0.0,9,651.0,0.0,0.022222222000000003,68.258708,0.0,8,1,10,5,4,2,0,1
3847,0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,0,1,1,6,12,2,0,0
3848,2,146.9,0,0.0,45,6707.54,0.011363636000000002,0.019859307,4.023323663,0.0,7,1,10,7,4,2,0,0
3849,0,0.0,2,12.0,0,0.0,0.0,0.1,0.0,0.0,9,1,10,0,4,2,0,0
3850,0,0.0,0,0.0,69,1238.5860289999996,0.018571429,0.045269841,0.0,0.0,8,3,11,3,8,2,0,0
3851,2,46.3,0,0.0,2,48.4,0.0,0.05,0.0,0.0,7,3,3,0,12,2,0,0
3852,4,316.8333333,1,13.0,73,3085.007143,0.008333333,0.02475118,2.323162162,0.2,2,5,10,0,14,2,0,0
3853,0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.0,1,3,3,5,12,2,0,0
3854,0,0.0,0,0.0,10,824.0,0.06,0.09,0.0,0.0,9,3,3,0,12,2,0,0
3855,1,0.0,0,0.0,4,334.0,0.08,0.116,0.0,0.0,2,3,3,6,8,2,1,0
3856,0,0.0,0,0.0,2,68.5,0.0,0.033333333,0.0,0.0,1,5,10,0,5,2,0,0
3857,0,0.0,2,39.0,19,1527.607143,0.038095238,0.083730159,0.0,1.0,2,1,10,0,7,2,1,0
3858,3,18.0,0,0.0,14,411.5,0.0,0.023529412000000003,0.0,0.0,1,1,10,7,4,2,0,0
3859,0,0.0,0,0.0,39,609.5,0.0,0.005128205,0.0,0.0,1,1,10,5,4,2,1,0
3860,3,58.4,0,0.0,12,197.0,0.0,0.028571429,0.0,0.0,8,1,10,5,4,2,0,0
3861,0,0.0,0,0.0,22,1190.941667,0.0,0.003174603,0.0,0.0,8,5,10,5,2,1,1,0
3862,4,87.5,1,20.0,36,1279.166667,0.0,0.010810811000000002,0.0,0.0,1,1,10,0,2,2,0,0
3863,1,23.2,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,7,1,10,1,12,2,0,1
3864,0,0.0,0,0.0,23,1434.908333,0.0,0.030952381,0.0,0.0,9,3,3,0,4,2,0,0
3865,0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,1,1,10,0,8,2,0,0
3866,0,0.0,0,0.0,4,570.2,0.0,0.05,0.0,0.0,4,1,10,4,8,2,0,0
3867,9,333.8674242,4,121.625,29,1406.917424,0.017567568000000002,0.021302211,20.74810067,0.0,8,5,10,1,8,2,0,0
3868,0,0.0,2,10.0,15,178.0,0.019607843,0.043137255,0.0,0.0,2,1,10,0,7,2,0,0
3869,2,34.0,0,0.0,18,671.0,0.0,0.010526316,0.0,0.0,1,5,10,6,15,1,1,0
3870,1,0.0,2,56.0,22,1054.309524,0.004761905,0.023809524,0.0,0.0,1,3,3,0,8,2,0,0
3871,2,25.0,0,0.0,5,40.0,0.066666667,0.083333333,0.0,0.6,2,1,10,0,8,2,0,0
3872,10,141.6333333,0,0.0,13,386.3,0.0,0.023529412000000003,0.0,0.0,6,1,10,0,12,2,0,0
3873,7,146.7,5,195.0,42,1717.6666670000004,0.001960784,0.029981326000000006,0.0,0.0,9,1,10,0,4,2,0,0
3874,8,274.5,0,0.0,24,515.5757576000002,0.0,0.003703704,0.0,0.0,1,5,10,5,4,2,1,0
3875,3,74.0,2,26.0,53,893.5111111,0.003571429,0.005357143000000001,44.61199852,0.0,1,3,3,2,19,2,1,1
3876,10,183.75,1,15.0,70,2860.5,0.009876543,0.025308642000000003,8.488518519,0.0,2,0,3,2,12,2,1,0
3877,6,62.75,0,0.0,46,1098.524802,0.0070833330000000016,0.016529882,0.0,0.0,8,3,3,2,11,2,0,0
3878,0,0.0,0,0.0,7,61.5,0.028571429,0.085714286,0.0,0.0,9,1,1,6,8,2,0,0
3879,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,5,9,0,11,1,0,0
3880,4,28.5,0,0.0,20,500.5,0.0,0.029824561,0.0,0.0,8,0,3,5,8,2,1,0
3881,0,0.0,0,0.0,44,831.6083332999998,0.0,0.013178295,0.0,0.0,2,1,10,5,4,2,0,0
3882,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,10,1,8,2,0,0
3883,0,0.0,0,0.0,18,636.5,0.0,0.027777778,0.0,0.0,9,1,10,6,4,2,0,0
3884,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,1,10,1,14,2,0,0
3885,3,52.75,0,0.0,31,3069.0777780000008,0.006451613,0.020537634,5.793026792,0.0,8,3,3,6,4,2,0,1
3886,0,0.0,3,584.0,66,2060.508333,0.005797101,0.022567288,0.0,0.0,8,1,10,0,8,2,0,0
3887,2,38.5,2,15.0,50,1766.855952,0.002884615,0.013141026,12.83705128,0.8,2,5,10,2,12,2,0,0
3888,5,100.0,0,0.0,7,137.25,0.02,0.05,0.0,0.0,9,3,10,6,12,1,0,0
3889,2,19.0,0,0.0,28,1183.65,0.0,0.006896551999999999,21.2112655,0.0,9,5,2,4,4,2,0,1
3890,5,249.8,2,50.0,229,8866.167386,0.007143733,0.024304152,0.0,0.0,8,1,10,0,8,2,0,0
3891,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,1,10,5,12,2,0,0
3892,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,8,1,10,5,8,2,0,0
3893,7,36.05,0,0.0,27,344.45,0.0,0.035714286,0.0,0.0,4,1,10,3,7,2,0,0
3894,5,93.4,0,0.0,38,689.65,0.0,0.004878049000000001,34.48748308,0.0,7,1,10,5,4,1,1,1
3895,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,1,10,8,8,2,0,0
3896,0,0.0,0,0.0,34,1491.775,0.002020202,0.024793388,0.0,0.0,8,1,10,1,15,2,1,1
3897,3,106.75,0,0.0,5,137.33333330000002,0.0,0.005,0.0,0.0,1,5,10,0,4,1,1,0
3898,0,0.0,0,0.0,4,29.0,0.1,0.125,0.0,0.8,2,1,10,5,7,2,0,0
3899,4,93.6,0,0.0,8,69.4,0.090909091,0.103030303,0.0,0.0,6,1,10,0,12,2,0,0
3900,0,0.0,0,0.0,6,77.0,0.083333333,0.116666667,0.0,0.0,9,1,10,6,14,2,0,0
3901,1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0.0,0.0,1,1,10,2,8,2,0,0
3902,6,128.5,0,0.0,68,1080.15,0.0,0.001715686,0.0,0.8,2,1,10,5,4,1,0,0
3903,0,0.0,0,0.0,4,33.0,0.1,0.15,0.0,0.6,2,1,10,0,12,2,0,0
3904,9,417.25,0,0.0,42,922.2083332999997,0.0,0.024074074,0.0,1.0,2,0,3,0,12,2,1,0
3905,0,0.0,0,0.0,6,50.83333333,0.033333333,0.05,0.0,0.0,8,3,3,6,4,1,0,0
3906,0,0.0,0,0.0,7,906.0,0.0,0.016666667,14.98333333,0.4,2,0,3,5,4,1,0,1
3907,3,107.8,0,0.0,11,362.6,0.0,0.004761905,0.0,0.0,6,1,10,5,7,2,0,0
3908,0,0.0,0,0.0,5,44.8,0.0,0.033333333,50.36347405,0.0,4,0,3,6,8,2,0,1
3909,4,55.0,0,0.0,2,13.0,0.0,0.028571429,0.0,0.0,9,1,4,2,4,1,0,1
3910,0,0.0,0,0.0,7,128.0,0.0,0.016666667,0.0,0.0,1,1,10,0,8,2,0,0
