,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,Revenue,nf1,nf2,nf3,nf4,nf5,nf6,p1,p2,p3,p4,p5,p6
4310,0.5565063,0.22222222,0.023273261,0.0,0.0,0.035460994,0.006794552,0.0,0.035714284,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.21052632,0.5,1.0,0.0,0.2552428,0.40129524,0.6452342,0.13023557,0.62149596,0.16173391,0.0,0.0,0.0,0.0080807535,0.0014032318,0.00024367277
4311,0.70541173,0.037037037,0.008297169,0.0,0.0,0.028368793,0.010622623,0.0,0.03174603,0.0,0.0,0.8888889,0.14285715,0.8333333,0.625,0.6315789,0.5,0.0,0.0,0.69541615,0.59359086,0.60837644,0.47718328,0.8156893,0.7230771,0.0,0.0,0.0,0.25724575,0.011314923,0.0004976855
4312,0.703856,0.0,0.0,0.0,0.0,0.012765957,0.004271298,0.33333334,0.3888889,0.0,0.0,1.0,0.71428573,0.75,1.0,0.42105263,1.0,1.0,0.0,0.42051455,0.66860604,0.42949593,0.22184916,0.7226951,0.4664997,0.0,0.0,0.0,0.33302465,0.0060946452,0.00011153738
4313,0.792977,0.037037037,0.0,0.0,0.0,0.004255319,0.0050255167,0.25,0.5,0.0,0.0,0.11111111,0.71428573,0.8333333,0.625,0.42105263,1.0,0.0,0.0,0.79912525,0.62725455,0.47074988,0.5118155,0.6202267,0.37350628,0.0,0.0,0.0,0.0011695914,4.713716e-05,1.8997331e-06
4314,0.7517502,0.0,0.0,0.0,0.0,0.009929078,0.007185264,0.14285713,0.28571427,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.47828922,0.48886698,0.67052144,0.4492778,0.18190223,0.3712271,0.0,0.0,0.0,0.25724575,0.003996316,6.2082814e-05
4315,0.048672076,0.0,0.0,0.0,0.0,0.011347517,0.0029724655,0.28125,0.2767857,0.0,0.0,1.0,0.42857143,0.25,0.375,0.6315789,1.0,0.0,0.0,0.6256327,0.2832412,0.32476747,0.42903596,0.46258497,0.6829874,0.0,0.0,0.0,0.33302465,0.0054212552,8.825174e-05
4316,0.4244916,0.22222222,0.041632954,0.125,0.18612406,0.06524823,0.02237384,0.01851852,0.07716049,0.021103159,0.0,0.22222222,0.42857143,0.25,0.0,0.36842105,1.0,1.0,0.0,0.07240201,0.7613563,0.57603383,0.61524475,0.30158466,0.4233962,8.7517095e-05,2.7566402e-05,8.3434716e-05,0.0080807535,0.0025453004,0.0008017266
4317,0.9957773,0.25925925,0.049871277,0.0,0.0,0.07092199,0.024352523,0.018867925,0.06603774,0.0,0.0,1.0,0.42857143,0.25,0.75,0.21052632,1.0,0.0,0.0,0.57358664,0.400439,0.21785957,0.28416404,0.6893493,0.9123991,0.0,0.0,0.0,0.33302465,0.03292063,0.0032543167
4318,0.4458273,0.14814815,0.018756896,0.0,0.0,0.018439716,0.012110148,0.0,0.06075217,0.0,0.0,0.8888889,0.14285715,0.8333333,0.125,0.21052632,1.0,0.0,1.0,0.49354196,0.41408348,0.8580918,0.6556603,0.38279143,0.5061005,0.0,0.0,0.0,0.25724575,0.0073906155,0.00021233078
4319,0.06767418,0.11111111,0.029128356,0.0,0.0,0.082269505,0.01972157,0.0,0.017261904,0.0,0.0,0.8888889,0.42857143,0.8333333,0.5,0.21052632,0.5,0.0,1.0,0.79464966,0.4063345,0.658751,0.6113031,0.61346686,0.7373675,0.0,0.0,0.0,0.25724575,0.03197843,0.0039752643
4320,0.6728525,0.0,0.0,0.0,0.0,0.026950354,0.0057895975,0.0,0.039473683,0.0,0.0,0.11111111,0.42857143,0.25,0.0,0.21052632,1.0,0.0,0.0,0.45813578,0.16866244,0.18948795,0.4774536,0.7727761,0.6031508,0.0,0.0,0.0,0.0011695914,0.00029521142,7.451302e-05
4321,0.31725746,0.074074075,0.014269952,0.083333336,0.0125520965,0.06382979,0.036520097,0.10416666,0.19618055,0.0,0.0,1.0,0.42857143,0.25,0.0,0.21052632,1.0,0.0,0.0,0.5533655,0.07682239,0.23682018,0.34184402,0.48190346,0.7537164,0.0,0.0,0.0,0.33302465,0.02972822,0.0026537587
4322,0.31503502,0.037037037,0.0020595808,0.0,0.0,0.05531915,0.017489007,0.027027026,0.0954955,0.0,0.0,0.8888889,0.14285715,0.8333333,0.125,0.7368421,1.0,0.0,0.0,0.47768044,0.34571528,0.66289324,0.53081685,0.07094287,0.546692,0.0,0.0,0.0,0.25724575,0.021778615,0.0018437934
4323,0.3590399,0.0,0.0,0.041666668,0.030595735,0.15319149,0.13134678,0.044367284,0.09779152,0.0,0.0,0.8888889,0.71428573,0.8333333,0.625,0.7368421,1.0,0.0,0.0,0.9512271,0.5479085,0.66538984,0.47703806,0.43719,0.5490034,0.0,0.0,0.0,0.25724575,0.057652093,0.012920578
4324,0.81886876,0.074074075,0.08208901,0.0,0.0,0.019858155,0.008649412,0.0,0.0625,0.0,0.0,0.8888889,0.14285715,0.083333336,0.75,0.21052632,1.0,0.0,0.0,0.4859236,0.5322438,0.22119278,0.3828962,0.60906243,0.8575383,0.0,0.0,0.0,0.25724575,0.007953534,0.00024590763
4325,0.9137682,0.37037036,0.06737771,0.0,0.0,0.038297873,0.011891964,0.05882353,0.06470588,0.14313725,0.0,0.8888889,0.14285715,0.8333333,0.75,0.2631579,1.0,0.0,1.0,0.6724901,0.85225296,0.7835424,0.62160563,0.37638062,0.560616,0.011381738,0.00067258545,0.00018895406,0.25724575,0.015201524,0.0008983096
4326,0.11723525,0.0,0.0,0.0,0.0,0.015602837,0.003431107,0.090909086,0.23030303,0.0,0.6,0.22222222,0.42857143,0.25,0.75,0.6315789,1.0,0.0,0.0,0.6270066,0.50096494,0.1309703,0.7429424,0.6521091,0.49259624,0.0,0.0,0.0,0.0080807535,0.0006234547,4.810143e-05
4327,0.8375375,0.0,0.0,0.0,0.0,0.035460994,0.014891751,0.0,0.11770833,0.08187206,0.0,0.8888889,0.14285715,0.8333333,0.75,0.7894737,1.0,0.0,1.0,0.52433854,0.8110357,0.6046356,0.49263027,0.15483592,0.5640469,0.003938413,0.00021579106,9.555623e-05,0.25724575,0.014094845,0.00077227585
4328,0.15046117,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.11111111,0.42857143,0.8333333,0.5,0.21052632,1.0,0.0,0.0,0.780631,0.5815435,0.2750547,0.5115293,0.40087423,0.4241872,0.0,0.0,0.0,0.0011695914,1.5735077e-05,2.1169154e-07
4329,0.34748304,0.074074075,0.047370356,0.0,0.0,0.03971631,0.02011379,0.0,0.03846154,0.0,0.0,0.22222222,0.42857143,0.8333333,0.125,0.36842105,1.0,1.0,0.0,0.40800658,0.39917797,0.4506772,0.18558954,0.58988667,0.18179137,0.0,0.0,0.0,0.0080807535,0.0015683841,0.00030440593
4330,0.5655073,0.0,0.0,0.0,0.0,0.017021276,0.0026139286,0.0,0.008333335,0.0,0.0,0.11111111,0.71428573,0.8333333,0.0,0.6315789,1.0,1.0,0.0,0.47856024,0.5086931,0.5110016,0.13611467,0.58393615,0.090461336,0.0,0.0,0.0,0.0011695914,0.00018736077,3.0013944e-05
4331,0.68796533,0.5185185,0.051062893,0.0,0.0,0.23262411,0.06496042,0.01257143,0.0671892,0.047801893,0.0,0.8888889,0.14285715,0.8333333,0.75,0.21052632,1.0,0.0,1.0,0.6771249,0.8360733,0.80675805,0.6289955,0.33299506,0.5837513,0.0013866945,0.00045601532,0.002042499,0.25724575,0.08459543,0.027819257
4332,0.73008114,0.14814815,0.22562216,0.0,0.0,0.30780143,0.064921804,0.0003545,0.029467484,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.10526316,1.0,1.0,0.0,0.34528542,0.41264668,0.7088468,0.13829902,0.452308,0.22302034,0.0,0.0,0.0,0.0080807535,0.010806011,0.01445037
4333,0.7475275,0.0,0.0,0.0,0.0,0.028368793,0.010629397,0.099999994,0.29166666,0.0,0.6,0.22222222,0.14285715,0.6666667,0.625,0.6315789,1.0,0.0,0.0,0.5587139,0.69408417,0.22259991,0.7631742,0.5682695,0.37314418,0.0,0.0,0.0,0.0080807535,0.0011264727,0.00015703251
4334,0.69318813,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.0,0.14285715,0.8333333,0.25,0.42105263,1.0,1.0,0.0,0.41062352,0.84388894,0.3644944,0.347108,0.50136614,0.35192326,0.0,0.0,0.0,0.0,0.0,0.0
4335,0.98399824,0.0,0.0,0.0,0.0,0.24822696,0.19749767,0.005780345,0.11067248,0.013835937,0.0,0.22222222,0.14285715,0.8333333,0.0,0.42105263,1.0,1.0,0.0,0.40967208,0.52640414,0.6960753,0.18304361,0.45871973,0.17764996,3.7890008e-05,4.1865256e-05,0.0006755327,0.0080807535,0.008928549,0.009865291
4336,0.17813091,0.074074075,0.0022066936,0.0,0.0,0.089361705,0.029757101,0.04032258,0.09773426,0.0,0.4,0.22222222,0.42857143,0.8333333,0.625,0.36842105,1.0,0.0,0.0,0.74028003,0.5696826,0.33668262,0.826209,0.63876945,0.43814522,0.0,0.0,0.0,0.0080807535,0.0034466765,0.001470108
4337,0.3988221,0.22222222,0.08444281,0.0,0.0,0.11347517,0.07887726,0.055421684,0.1288583,0.002013468,0.0,0.7777778,0.14285715,0.8333333,0.25,0.6315789,1.0,0.0,0.0,0.5420043,0.6297903,0.70250756,0.6739224,0.15994091,0.5579597,2.327816e-06,4.34868e-07,2.3238397e-05,0.19047081,0.035582565,0.0066473125
4338,0.8574286,0.074074075,0.026480325,0.041666668,0.019024272,0.056737587,0.059236743,0.0,0.11585366,0.0,0.0,1.0,0.14285715,0.8333333,0.25,0.21052632,1.0,1.0,0.0,0.37474325,0.46959364,0.77723,0.22126822,0.6723253,0.40300092,0.0,0.0,0.0,0.33302465,0.02651446,0.0021110044
4339,0.59917766,0.037037037,0.0011769033,0.0,0.0,0.0014184397,6.252587e-05,0.0,0.083333336,0.0,0.8,0.22222222,0.14285715,0.8333333,0.75,0.15789473,1.0,0.0,0.0,0.60905606,0.6239826,0.275634,0.8580904,0.6788982,0.35435033,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
4340,0.20091121,0.0,0.0,0.0,0.0,0.025531914,0.010445728,0.11111111,0.17777778,0.0,0.2,0.22222222,0.71428573,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.77506846,0.34741986,0.5372576,0.77914554,0.5543409,0.29194236,0.0,0.0,0.0,0.0080807535,0.0010152307,0.00012754918
4341,0.89409935,0.037037037,0.0017653549,0.0,0.0,0.035460994,0.018406156,0.041666664,0.1875,0.0,0.0,0.7777778,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.5615798,0.8639109,0.63212997,0.506774,0.31871057,0.55925506,0.0,0.0,0.0,0.19047081,0.011535785,0.00069866
4342,0.9574397,0.11111111,0.0040407013,0.041666668,0.00078450603,0.038297873,0.0063726883,0.033333335,0.05777778,0.0,0.0,0.44444445,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,1.0,0.40141925,0.5130761,0.75918394,0.6237867,0.27670068,0.31328863,0.0,0.0,0.0,0.0497243,0.0050819935,0.0005193971
4343,0.8699856,0.0,0.0,0.041666668,0.016631529,0.08652482,0.017832324,0.0,0.014166665,0.0,0.0,0.33333334,0.14285715,0.8333333,0.125,0.21052632,1.0,0.0,0.0,0.3688183,0.5787212,0.7007165,0.76067096,0.44197917,0.29467663,0.0,0.0,0.0,0.02380886,0.0068678707,0.0019810966
4344,0.50616735,0.0,0.0,0.0,0.0,0.022695035,0.010069791,0.020833334,0.15833333,0.0,0.0,0.0,0.71428573,0.8333333,0.75,0.36842105,1.0,0.0,0.0,0.7770962,0.61022025,0.5282772,0.6639536,0.67979693,0.40945086,0.0,0.0,0.0,0.0,0.0,0.0
4345,0.48338705,0.0,0.0,0.0,0.0,0.021276595,0.013643665,0.0,0.13333334,0.0,0.0,0.11111111,0.14285715,0.8333333,0.625,0.6315789,1.0,1.0,0.0,0.29006433,0.62899894,0.48186266,0.27894202,0.57424563,0.2538461,0.0,0.0,0.0,0.0011695914,0.00023371066,4.6700643e-05
4346,0.33125904,0.14814815,0.02677455,0.083333336,0.0037264035,0.14751773,0.044659,0.08464646,0.20684674,0.0,0.0,1.0,0.14285715,0.8333333,0.625,0.2631579,1.0,0.0,0.0,0.6520745,0.65025127,0.7067963,0.56247157,0.37980863,0.6914189,0.0,0.0,0.0,0.33302465,0.06611086,0.013124088
4347,0.43215913,0.074074075,0.0055902908,0.0,0.0,0.03971631,0.018502185,0.0,0.03448276,0.07366204,0.0,1.0,0.71428573,0.16666667,0.5,0.21052632,1.0,0.0,1.0,0.61581635,0.28048474,0.18250749,0.3857344,0.5408964,0.8736513,0.003501568,0.00019675313,0.00010781712,0.33302465,0.018712658,0.0010514645
4348,0.21335705,0.0,0.0,0.0,0.0,0.10070922,0.028134035,0.08450703,0.2359155,0.0,0.6,0.22222222,0.14285715,0.083333336,0.875,0.10526316,1.0,0.0,0.0,0.5608571,0.5297245,0.15418938,0.80645835,0.7207099,0.47354612,0.0,0.0,0.0,0.0080807535,0.0038639733,0.0018476362
4349,0.033670407,0.074074075,0.13872747,0.20833333,0.13012993,0.009929078,0.0018914074,0.23076923,0.25641024,0.0,0.4,0.22222222,0.71428573,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.8282369,0.35864288,0.3743577,0.6880846,0.53032076,0.23498158,0.0,0.0,0.0,0.0080807535,0.0003978587,1.9588713e-05
4350,0.8934326,0.0,0.0,0.0,0.0,0.05248227,0.014185556,0.027027026,0.10810811,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.57894737,0.5,0.0,0.0,0.73763263,0.13193804,0.7510943,0.47111368,0.8825257,0.4864449,0.0,0.0,0.0,0.25724575,0.020689812,0.001664044
4351,0.07511946,0.0,0.0,0.0,0.0,0.05815603,0.034592435,0.022727273,0.15530303,0.0,0.2,0.22222222,0.14285715,0.8333333,1.0,0.36842105,1.0,0.0,0.0,0.69223595,0.5939413,0.33508962,0.8346241,0.532556,0.5207362,0.0,0.0,0.0,0.0080807535,0.0022763016,0.0006412211
4352,0.17224136,0.14814815,0.02951085,0.0,0.0,0.09361702,0.04483313,0.057142857,0.0862987,0.031818826,0.0,0.11111111,0.71428573,0.8333333,0.0,0.42105263,1.0,0.0,1.0,0.8153238,0.35136235,0.65685505,0.7448099,0.5056372,0.25443903,0.00010337333,8.780262e-05,0.000250853,0.0011695914,0.0009934206,0.0008437856
4353,0.44504946,0.0,0.0,0.0,0.0,0.004255319,0.0,1.0,1.0,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.2631579,1.0,0.0,0.0,0.78677326,0.43363416,0.37100518,0.29140696,0.33840945,0.42131317,0.0,0.0,0.0,0.25724575,0.0017175368,1.1467372e-05
4354,0.31136793,0.4814815,0.09296555,0.041666668,0.0,0.021276595,0.006355364,0.0952381,0.16190477,0.0,0.0,0.11111111,0.71428573,0.8333333,0.75,0.21052632,1.0,0.0,0.0,0.82696503,0.6319301,0.5830926,0.7838875,0.60155284,0.4672707,0.0,0.0,0.0,0.0011695914,0.00023371066,4.6700643e-05
4355,0.45493942,0.0,0.0,0.0,0.0,0.008510638,0.0017885002,0.0,0.083333336,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.10526316,0.5,1.0,0.0,0.43586478,0.38331428,0.59915984,0.044400584,0.9049251,0.3223963,0.0,0.0,0.0,0.25724575,0.0034278117,4.5675748e-05
4356,0.3973775,0.0,0.0,0.0,0.0,0.011347517,0.008777069,0.0,0.25,0.0,0.0,1.0,0.14285715,0.083333336,0.375,0.94736844,1.0,0.0,0.0,0.524861,0.45068336,0.40463546,0.40718755,0.41872934,0.8025365,0.0,0.0,0.0,0.33302465,0.0054212552,8.825174e-05
4357,0.24358262,0.037037037,0.0029422583,0.041666668,0.0,0.09787234,0.033212595,0.014492755,0.045450885,0.0,0.0,0.11111111,0.14285715,0.8333333,0.625,0.42105263,1.0,0.0,0.0,0.6068328,0.6453871,0.44965872,0.8350859,0.49563876,0.6119416,0.0,0.0,0.0,0.0011695914,0.0010365316,0.00091860956
4358,0.9586621,0.0,0.0,0.0,0.0,0.014184397,0.003227898,0.0,0.099999994,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.37158716,0.54082376,0.5607357,0.73992217,0.40054637,0.23788832,0.0,0.0,0.0,0.0011695914,0.00015635211,2.0901298e-05
4359,0.85487276,0.074074075,0.016035307,0.16666667,0.011571463,0.015602837,0.01650292,0.0,0.13333334,0.0,0.0,1.0,0.14285715,0.8333333,0.0,0.21052632,0.5,0.0,0.0,0.67196953,0.2224352,0.84592676,0.58057284,0.96089846,0.56022793,0.0,0.0,0.0,0.33302465,0.007438544,0.00016614968
4360,0.5916213,0.0,0.0,0.0,0.0,0.014184397,0.0011254656,0.39999998,0.55,0.0,0.6,0.22222222,0.71428573,0.8333333,0.0,0.10526316,1.0,0.0,0.0,0.6748827,0.3845037,0.38235706,0.7164936,0.65904444,0.15388183,0.0,0.0,0.0,0.0080807535,0.0005671729,3.9808805e-05
4361,0.0045560617,0.4074074,0.024195615,0.0,0.0,0.6241135,0.15556231,0.0092511,0.0504921,0.005411915,1.0,0.22222222,0.14285715,0.8333333,0.0,0.94736844,1.0,1.0,0.0,0.44956282,0.9294939,0.19600686,0.46307436,0.17278434,0.08550555,5.8456462e-06,1.4127211e-05,0.0012693752,0.0080807535,0.01952881,0.0471954
4362,0.48572063,0.18518518,0.031629276,0.0,0.0,0.04397163,0.03471749,0.014285715,0.05238095,0.0,0.0,0.8888889,0.14285715,0.8333333,0.5,0.6315789,1.0,0.0,0.0,0.5420652,0.694228,0.6250404,0.61704385,0.16926147,0.6078912,0.0,0.0,0.0,0.25724575,0.017405793,0.0011777127
4363,0.17213024,0.0,0.0,0.0,0.0,0.0028368793,0.0010629398,0.0,0.5,0.0,0.0,0.0,0.71428573,0.8333333,0.75,0.6315789,1.0,0.0,0.0,0.8099992,0.55554533,0.38883197,0.6545278,0.553753,0.5089102,0.0,0.0,0.0,0.0,0.0,0.0
4364,0.14046004,0.074074075,0.0035307098,0.0,0.0,0.120567374,0.060762987,0.00297619,0.09253246,0.0,0.0,1.0,0.71428573,0.8333333,0.375,0.6315789,1.0,0.0,0.0,0.92131317,0.39945593,0.6999116,0.48597267,0.40136656,0.5046567,0.0,0.0,0.0,0.33302465,0.054692417,0.008982099
4365,0.6659629,0.11111111,0.03442442,0.0,0.0,0.028368793,0.008500392,0.04761905,0.0952381,0.0,0.0,0.11111111,0.42857143,0.25,0.0,0.21052632,0.5,0.0,0.0,0.4359912,0.19725682,0.33846104,0.5668642,0.8689652,0.64730495,0.0,0.0,0.0,0.0011695914,0.00031053385,8.244868e-05
4366,0.5512835,0.0,0.0,0.0,0.0,0.056737587,0.057453457,0.0,0.083333336,0.0,0.0,0.8888889,0.14285715,0.8333333,0.875,0.2631579,1.0,0.0,0.0,0.57247585,0.8089844,0.7046628,0.5642538,0.4632127,0.70195556,0.0,0.0,0.0,0.25724575,0.022321874,0.0019369263
4367,0.78042006,0.0,0.0,0.0,0.0,0.011347517,0.0044471524,0.0,0.125,0.0,0.0,1.0,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.5428665,0.8573758,0.6575408,0.47957996,0.31429327,0.5971039,0.0,0.0,0.0,0.33302465,0.0054212552,8.825174e-05
4368,0.18479832,0.0,0.0,0.0,0.0,0.04680851,0.05480653,0.0,0.125,0.0,0.0,0.11111111,0.42857143,0.25,0.0,0.42105263,1.0,1.0,0.0,0.09341776,0.68802637,0.5024808,0.6352349,0.30629268,0.43516403,0.0,0.0,0.0,0.0011695914,0.0005078193,0.00022048762
4369,0.9856651,0.0,0.0,0.0,0.0,0.024113474,0.007878259,0.0,0.10625,0.11574068,0.0,0.11111111,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.5195848,0.8916564,0.4536111,0.74500537,0.5149797,0.42235994,0.0012637253,0.00028579132,6.2177925e-05,0.0011695914,0.000264503,5.9817325e-05
4370,0.324925,0.5925926,0.08860225,0.16666667,0.34773228,0.1106383,0.07968013,0.07066052,0.15195212,0.025340486,0.0,0.8888889,0.71428573,0.8333333,0.625,0.21052632,1.0,1.0,1.0,0.36881238,0.5699827,0.35280725,0.17154337,0.9565496,0.34819335,0.00039827853,6.57139e-05,0.00027555498,0.25724575,0.04244422,0.007003078
4371,0.7646405,0.074074075,0.013975726,0.0,0.0,0.032624114,0.007384565,0.0,0.16492566,0.0,0.0,1.0,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.5265026,0.22237433,0.33583593,0.2525476,0.65018564,0.6827553,0.0,0.0,0.0,0.33302465,0.015424105,0.0007143707
4372,0.7664185,0.0,0.0,0.0,0.0,0.004255319,0.00031262933,0.0,0.33333334,0.0,0.0,1.0,0.14285715,0.083333336,0.75,0.21052632,1.0,0.0,0.0,0.5279688,0.53095937,0.23865727,0.35338825,0.5529315,0.8271193,0.0,0.0,0.0,0.33302465,0.0020401315,1.2497984e-05
4373,0.8702078,0.037037037,0.0029422583,0.083333336,0.042363323,0.12624113,0.033046223,0.0,0.058426965,0.0,0.2,0.22222222,0.0,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.31376758,0.54603785,0.62907857,0.7609547,0.36668158,0.26004818,0.0,0.0,0.0,0.0080807535,0.004787372,0.0028362372
4374,0.9094344,0.0,0.0,0.0,0.0,0.011347517,0.0003751552,0.75,0.875,0.0,0.4,0.22222222,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.61559784,0.47224116,0.25983125,0.5837605,0.4475592,0.2140768,0.0,0.0,0.0,0.0080807535,0.0004543775,2.5549463e-05
4375,0.5708412,0.074074075,0.007649871,0.0,0.0,0.053900708,0.02641262,0.0625,0.1475,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.4721237,0.40393803,0.6777355,0.5110339,0.06436856,0.47033435,0.0,0.0,0.0,0.25724575,0.021234578,0.0017528271
4376,0.17913102,0.0,0.0,0.0,0.0,0.012765957,0.002610455,0.11111111,0.33333334,0.0,0.0,0.22222222,0.14285715,0.6666667,0.25,0.6315789,1.0,0.0,0.0,0.52167207,0.433518,0.37242052,0.73562545,0.3436594,0.5229894,0.0,0.0,0.0,0.0080807535,0.00051081704,3.229081e-05
4377,0.03822647,0.11111111,0.052999876,0.041666668,0.013415053,0.038297873,0.003789849,0.45161292,0.6121352,0.0,0.0,0.7777778,0.71428573,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.81062376,0.25152087,0.6135494,0.44760928,0.36879557,0.40506184,0.0,0.0,0.0,0.19047081,0.012441534,0.00081267976
4378,0.72608066,0.037037037,0.010003678,0.0,0.0,0.017021276,0.032088794,0.083333336,0.083333336,0.0,0.0,0.22222222,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.49992108,0.16393435,0.0977305,0.4822626,0.66820014,0.5488837,0.0,0.0,0.0,0.0080807535,0.0006796579,5.7164834e-05
4379,0.34514946,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,1.0,0.14285715,0.41666666,0.5,0.94736844,1.0,0.0,0.0,0.7021921,0.5047355,0.29884908,0.33232036,0.297144,0.55820227,0.0,0.0,0.0,0.33302465,0.0006810259,1.3926785e-06
4380,0.47594178,0.074074075,0.02677455,0.125,0.33929884,0.038297873,0.019458571,0.0,0.03448276,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.21052632,0.5,1.0,0.0,0.25039554,0.3698399,0.6362585,0.15145718,0.5963681,0.14219289,0.0,0.0,0.0,0.0011695914,0.00041720012,0.00014881774
4381,0.103567064,0.074074075,0.027363,0.125,0.31713656,0.04680851,0.020484602,0.09259259,0.22156084,0.0,0.4,0.22222222,0.14285715,0.8333333,0.125,0.36842105,1.0,0.0,0.0,0.58518547,0.32512727,0.3884414,0.8655779,0.5054509,0.35998252,0.0,0.0,0.0,0.0080807535,0.0018421329,0.00041994275
4382,0.83642626,0.22222222,0.024911119,0.0,0.0,0.034042552,0.02168866,0.0,0.08630953,0.039271925,0.0,0.8888889,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,1.0,0.49873796,0.5225035,0.7613224,0.5725041,0.05101532,0.37645438,0.0009436946,4.9672413e-05,4.3167554e-05,0.25724575,0.013540417,0.0007127149
4383,0.027891988,0.14814815,0.006620081,0.0,0.0,0.021276595,0.0045307805,0.0,0.11111111,0.20129679,0.0,0.11111111,0.14285715,0.8333333,0.625,0.6315789,0.5,1.0,1.0,0.21912162,0.4842344,0.43852293,0.3541168,0.6409527,0.23441239,0.003543925,0.00070815586,8.129203e-05,0.0011695914,0.00023371066,4.6700643e-05
4384,0.78797644,0.22222222,0.071717545,0.0,0.0,0.011347517,0.0026768886,0.19444445,0.3361111,0.0,0.0,1.0,0.71428573,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.8217088,0.64639634,0.6585404,0.43476948,0.48861092,0.51149136,0.0,0.0,0.0,0.33302465,0.0054212552,8.825174e-05
4385,0.49483275,0.0,0.0,0.0,0.0,0.10496454,0.042513434,0.040540542,0.121621616,0.0,0.0,0.8888889,0.14285715,0.8333333,1.0,0.42105263,1.0,0.0,0.0,0.5530923,0.8222166,0.65511876,0.5664306,0.39982033,0.72052556,0.0,0.0,0.0,0.25724575,0.04037261,0.006336149
4386,0.030892322,0.0,0.0,0.0,0.0,0.04397163,0.007862107,0.06451613,0.22580644,0.0,0.0,0.7777778,0.14285715,0.8333333,0.625,0.42105263,1.0,0.0,0.0,0.63358873,0.5563485,0.5508593,0.60971814,0.32915622,0.73961604,0.0,0.0,0.0,0.19047081,0.014245595,0.0010654492
4387,0.19079898,0.14814815,0.020713499,0.083333336,0.018592793,0.011347517,0.0015303206,0.25,0.29166666,0.0,0.0,0.33333334,0.42857143,0.8333333,0.25,0.21052632,1.0,0.0,0.0,0.7575684,0.3638518,0.55011135,0.63673204,0.46141094,0.4164417,0.0,0.0,0.0,0.02380886,0.0009338447,3.662779e-05
4388,0.16257362,0.33333334,0.088561974,0.0,0.0,0.053900708,0.040979788,0.10606061,0.22253788,0.037232265,0.0,0.8888889,0.14285715,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.5613439,0.31839073,0.6837238,0.6745484,0.06038343,0.51680416,0.0008498931,7.0155176e-05,0.00010075048,0.25724575,0.021234578,0.0017528271
4389,0.40271142,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.8888889,0.71428573,0.8333333,0.375,0.7368421,1.0,0.0,0.0,0.78504753,0.43083897,0.39878026,0.31832823,0.38410056,0.48347282,0.0,0.0,0.0,0.25724575,0.00057333906,1.2778352e-06
4390,0.9236582,0.037037037,0.0044133873,0.0,0.0,0.028368793,0.0038049596,0.0,0.023809524,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.38634804,0.57667243,0.47159544,0.76837265,0.2750617,0.27185982,0.0,0.0,0.0,0.0080807535,0.0011264727,0.00015703251
4391,0.2533615,0.0,0.0,0.0,0.0,0.008510638,0.0010056244,0.0,0.033333335,0.0,0.8,0.22222222,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.5228701,0.38111588,0.27036983,0.9023327,0.49874398,0.32792765,0.0,0.0,0.0,0.0080807535,0.00034126051,1.4411866e-05
